census_2010_block_id,census_block_group_id,census_block_id,census_tract_id
530330272001022,870,13887,14
530330272002040,30,13888,14
530330299013007,500,13889,251
530330299013008,500,13890,251
530330299013013,500,13891,251
530330299011001,502,13892,251
530330321021021,1108,13893,5
530330321021019,1108,13894,5
530330319041009,958,13895,126
530330319041010,958,13896,126
530330319041000,958,13897,126
530330321021020,1108,13898,5
530330319041008,958,13899,126
530330319041007,958,13900,126
530330320022010,185,13901,34
530330075003007,981,13902,259
530330087002000,850,13903,214
530330060001008,473,13904,286
530330067002007,1235,13905,266
530330049005003,264,13906,309
530330253021011,59,13907,82
530330036002027,861,13908,343
530330067004015,626,13909,266
530330094005015,1148,13910,191
530330074013007,1376,13911,149
530330067003006,96,13912,266
530330093003185,23,13913,192
530330052005000,827,13914,306
530330293072019,280,13915,296
530330293072015,280,13916,296
530330232012005,71,13917,90
530330313024001,546,13918,356
530330313021000,1372,13919,356
530330313022030,319,13920,356
530330313022014,319,13921,356
530330313022019,319,13922,356
530330313022024,319,13923,356
530330313022008,319,13924,356
530330313022011,319,13925,356
530330313022012,319,13926,356
530330313022007,319,13927,356
530330313022022,319,13928,356
530330313022052,319,13929,356
530330313024006,546,13930,356
530330313022010,319,13931,356
530330315021182,45,13932,181
530330309012022,365,13933,132
530330312043034,1192,13934,355
530330316033067,769,13935,68
530330316033068,769,13936,68
530330296015003,458,13937,256
530330323283013,597,13938,147
530330219041015,272,13939,184
530330317063003,1251,13940,144
530330317063004,1251,13941,144
530330317063002,1251,13942,144
530330317063005,1251,13943,144
530330317063006,1251,13944,144
530330277023014,175,13945,340
530330277023028,175,13946,340
530330277023032,175,13947,340
530330277023013,175,13948,340
530330298012006,293,13949,253
530330298012014,293,13950,253
530330298012016,293,13951,253
530330298012019,293,13952,253
530330298012011,293,13953,253
530330298015015,1216,13954,253
530330317064010,1153,13955,144
530330317033014,286,13956,3
530330317033011,286,13957,3
530330317033013,286,13958,3
530330317033021,286,13959,3
530330317064018,1153,13960,144
530330317031013,1377,13961,3
530330317033024,286,13962,3
530330317033015,286,13963,3
530330317064016,1153,13964,144
530330317064017,1153,13965,144
530330317033018,286,13966,3
530330317031014,1377,13967,3
530330316034003,1353,13968,68
530330316034004,1353,13969,68
530330320104014,402,13970,201
530330315011038,1073,13971,73
530330315011039,1073,13972,73
530330315011044,1073,13973,73
530330315012004,179,13974,73
530330315011033,1073,13975,73
530330315011037,1073,13976,73
530330315011036,1073,13977,73
530330277014013,804,13978,84
530330278002009,856,13979,339
530330278002015,856,13980,339
530330262001152,14,13981,47
530330262001127,14,13982,47
530330283002009,1267,13983,322
530330262001148,14,13984,47
530330262001154,14,13985,47
530330262001149,14,13986,47
530330262001162,14,13987,47
530330262001160,14,13988,47
530330262001124,14,13989,47
530330262001153,14,13990,47
530330262001161,14,13991,47
530330282001032,56,13992,335
530330319073014,1335,13993,32
530330320034022,186,13994,35
530330327022066,196,13995,42
530330327025165,180,13996,42
530330327022063,196,13997,42
530330327025182,180,13998,42
530330327025083,180,13999,42
530330116001001,1062,14000,217
530330116006020,51,14001,217
530330116006018,51,14002,217
530330111024000,966,14003,221
530330111021016,756,14004,221
530330111021015,756,14005,221
530330111024006,966,14006,221
530330111021020,756,14007,221
530330111021021,756,14008,221
530330111021022,756,14009,221
530330111021012,756,14010,221
530330111021017,756,14011,221
530330111024007,966,14012,221
530330111021000,756,14013,221
530330250052005,383,14014,108
530330249034002,1324,14015,123
530330250035006,1349,14016,96
530330322103022,398,14017,6
530330322102051,1080,14018,6
530330326023034,334,14019,41
530330326023000,334,14020,41
530330326024045,1339,14021,41
530330326023007,334,14022,41
530330326023073,334,14023,41
530330326023009,334,14024,41
530330328001142,213,14025,43
530330328001147,213,14026,43
530330328001149,213,14027,43
530330328001146,213,14028,43
530330328001145,213,14029,43
530330328001155,213,14030,43
530330328001144,213,14031,43
530330327025099,180,14032,42
530330230003010,416,14033,209
530330228033056,748,14034,178
530330232013001,1175,14035,90
530330232023004,1268,14036,179
530330228033057,748,14037,178
530330232013000,1175,14038,90
530330232013005,1175,14039,90
530330228033054,748,14040,178
530330232023001,1268,14041,179
530330232021000,1104,14042,179
530330230003021,416,14043,209
530330232023007,1268,14044,179
530330232021005,1104,14045,179
530330232021006,1104,14046,179
530330232012012,71,14047,90
530330232021004,1104,14048,179
530330232013006,1175,14049,90
530330228033051,748,14050,178
530330322152005,132,14051,145
530330322152045,132,14052,145
530330322152038,132,14053,145
530330322152047,132,14054,145
530330322152050,132,14055,145
530330325002034,134,14056,31
530330328003262,200,14057,43
530330223001016,1086,14058,204
530330323211011,977,14059,93
530330323212015,978,14060,93
530330323213038,1018,14061,93
530330323213032,1018,14062,93
530330323212013,978,14063,93
530330323211021,977,14064,93
530330323213021,1018,14065,93
530330323271034,1327,14066,86
530330323271033,1327,14067,86
530330324024021,228,14068,72
530330325001061,230,14069,31
530330325001066,230,14070,31
530330325001049,230,14071,31
530330325001046,230,14072,31
530330325001043,230,14073,31
530330325001047,230,14074,31
530330325001050,230,14075,31
530330328003350,200,14076,43
530330328003427,200,14077,43
530330328003440,200,14078,43
530330328003409,200,14079,43
530330328003423,200,14080,43
530330328003419,200,14081,43
530330328003411,200,14082,43
530330328003422,200,14083,43
530330328003410,200,14084,43
530330328003114,200,14085,43
530330328003349,200,14086,43
530330328003494,200,14087,43
530330328003425,200,14088,43
530330328003206,200,14089,43
530330328003056,200,14090,43
530330328003025,200,14091,43
530330022002001,250,14092,370
530330210001014,570,14093,75
530330066002013,1103,14094,267
530330204025003,136,14095,100
530330204025009,136,14096,100
530330202001002,232,14097,103
530330209001002,483,14098,76
530330049005017,264,14099,309
530330049005020,264,14100,309
530330306004009,767,14101,160
530330306004008,767,14102,160
530330306004017,767,14103,160
530330306004018,767,14104,160
530330306004021,767,14105,160
530330306002013,450,14106,160
530330227011010,831,14107,97
530330227011002,831,14108,97
530330227011000,831,14109,97
530330227011016,831,14110,97
530330060003007,1125,14111,286
530330060003008,1125,14112,286
530330060003009,1125,14113,286
530330060003016,1125,14114,286
530330060003020,1125,14115,286
530330060003021,1125,14116,286
530330060003023,1125,14117,286
530330060003024,1125,14118,286
530330060003025,1125,14119,286
530330244001037,735,14120,315
530330118006001,1378,14121,215
530330118006005,1378,14122,215
530330118006002,1378,14123,215
530330118006004,1378,14124,215
530330103004009,1027,14125,141
530330103004011,1027,14126,141
530330103004013,1027,14127,141
530330091002004,121,14128,194
530330065002004,620,14129,268
530330065002005,620,14130,268
530330065003005,384,14131,268
530330065003007,384,14132,268
530330065003008,384,14133,268
530330065003009,384,14134,268
530330065003010,384,14135,268
530330204023002,1078,14136,100
530330075005000,997,14137,259
530330004024007,985,14138,25
530330012005005,455,14139,391
530330054002025,550,14140,303
530330104023017,1218,14141,60
530330104013004,838,14142,172
530330104013005,838,14143,172
530330017023013,1184,14144,53
530330017023003,1184,14145,53
530330224004015,83,14146,205
530330103002013,1061,14147,141
530330100013008,1120,14148,58
530330073003017,741,14149,260
530330073003018,741,14150,260
530330273004005,127,14151,13
530330248002053,560,14152,121
530330081003007,1291,14153,240
530330074021002,759,14154,56
530330115003018,446,14155,218
530330115003017,446,14156,218
530330115003020,446,14157,218
530330115003019,446,14158,218
530330115003022,446,14159,218
530330115003021,446,14160,218
530330210005011,566,14161,75
530330210005006,566,14162,75
530330203002000,265,14163,102
530330208001007,237,14164,77
530330015001018,609,14165,388
530330322081003,288,14166,99
530330327044025,871,14167,12
530330327044021,871,14168,12
530330327044024,871,14169,12
530330327044023,871,14170,12
530330014003009,148,14171,389
530330017023000,1184,14172,53
530330028002004,1379,14173,365
530330028002005,1379,14174,365
530330028002008,1379,14175,365
530330028002009,1379,14176,365
530330039001023,312,14177,329
530330039001022,312,14178,329
530330012003000,1370,14179,391
530330012003001,1370,14180,391
530330012001002,1022,14181,391
530330272002011,30,14182,14
530330204011002,485,14183,101
530330106003015,834,14184,139
530330106003017,834,14185,139
530330106003016,834,14186,139
530330218023009,532,14187,183
530330106003006,834,14188,139
530330106003010,834,14189,139
530330106003009,834,14190,139
530330106003008,834,14191,139
530330106003011,834,14192,139
530330252001004,541,14193,376
530330252001006,541,14194,376
530330313011049,284,14195,128
530330313011050,284,14196,128
530330313022021,319,14197,356
530330304041000,1271,14198,164
530330304041001,1271,14199,164
530330304041005,1271,14200,164
530330304041002,1271,14201,164
530330311005000,1319,14202,129
530330312022006,43,14203,354
530330310001008,938,14204,130
530330312022004,43,14205,354
530330312022001,43,14206,354
530330316033075,769,14207,68
530330316033080,769,14208,68
530330312023002,172,14209,354
530330316033073,769,14210,68
530330316033071,769,14211,68
530330316033081,769,14212,68
530330315021126,45,14213,181
530330315021085,45,14214,181
530330315021117,45,14215,181
530330315012127,179,14216,73
530330315021115,45,14217,181
530330060003017,1125,14218,286
530330060003018,1125,14219,286
530330298012013,293,14220,253
530330298011002,1058,14221,253
530330298014016,104,14222,253
530330298012029,293,14223,253
530330298011000,1058,14224,253
530330298012030,293,14225,253
530330298011003,1058,14226,253
530330298013005,1059,14227,253
530330298014017,104,14228,253
530330298014013,104,14229,253
530330317031006,1377,14230,3
530330317031000,1377,14231,3
530330317031002,1377,14232,3
530330317034013,1167,14233,3
530330317034019,1167,14234,3
530330317034011,1167,14235,3
530330317031007,1377,14236,3
530330317031008,1377,14237,3
530330317034002,1167,14238,3
530330317034000,1167,14239,3
530330317034016,1167,14240,3
530330317034018,1167,14241,3
530330317034003,1167,14242,3
530330317034012,1167,14243,3
530330317034008,1167,14244,3
530330320111002,1368,14245,143
530330320112010,1244,14246,143
530330320111003,1368,14247,143
530330320104015,402,14248,201
530330316031020,323,14249,68
530330320111008,1368,14250,143
530330316031021,323,14251,68
530330315011032,1073,14252,73
530330315011034,1073,14253,73
530330315011043,1073,14254,73
530330315011042,1073,14255,73
530330314004010,793,14256,373
530330284022001,908,14257,321
530330284023005,1380,14258,321
530330284023006,1380,14259,321
530330284024058,254,14260,321
530330257021026,999,14261,351
530330258043011,1358,14262,290
530330319083005,1356,14263,292
530330258043000,1358,14264,290
530330257022023,1142,14265,351
530330319091008,1101,14266,291
530330293043002,788,14267,360
530330319041061,958,14268,126
530330319041059,958,14269,126
530330320022001,185,14270,34
530330320022003,185,14271,34
530330320022006,185,14272,34
530330320022007,185,14273,34
530330320022005,185,14274,34
530330320022002,185,14275,34
530330320034027,186,14276,35
530330327022031,196,14277,42
530330327022065,196,14278,42
530330327026004,1381,14279,42
530339901000037,203,14280,30
530330111011001,965,14281,234
530330110012008,1127,14282,174
530330111012005,556,14283,234
530330110013020,1382,14284,174
530330111012007,556,14285,234
530330110021019,22,14286,59
530330110013004,1382,14287,174
530330110013000,1382,14288,174
530330111012011,556,14289,234
530330110013005,1382,14290,174
530330110013012,1382,14291,174
530330110013011,1382,14292,174
530330111012006,556,14293,234
530330250051016,333,14294,108
530330250052012,383,14295,108
530330250012018,1312,14296,70
530330250052010,383,14297,108
530330250052002,383,14298,108
530330250052013,383,14299,108
530330250052007,383,14300,108
530330250052011,383,14301,108
530330322103064,398,14302,6
530330321032006,143,14303,69
530330321033019,144,14304,69
530330321033018,144,14305,69
530330321032010,143,14306,69
530330321032002,143,14307,69
530330321032003,143,14308,69
530330321031058,113,14309,69
530330321032045,143,14310,69
530330322103059,398,14311,6
530330321031057,113,14312,69
530330321032005,143,14313,69
530330321032007,143,14314,69
530330322103061,398,14315,6
530330321033013,144,14316,69
530330322103052,398,14317,6
530330326023016,334,14318,41
530330326023018,334,14319,41
530330322101039,133,14320,6
530330326023017,334,14321,41
530330326023019,334,14322,41
530330328001153,213,14323,43
530330328001072,213,14324,43
530330328002052,199,14325,43
530330289021000,1329,14326,298
530330289021001,1329,14327,298
530330289021007,1329,14328,298
530330289021002,1329,14329,298
530330289021003,1329,14330,298
530330007003005,1263,14331,22
530330078001005,540,14332,244
530330237001020,304,14333,249
530330237001022,304,14334,249
530330237001034,304,14335,249
530330237001035,304,14336,249
530330236032000,1383,14337,224
530330237001017,304,14338,249
530330237001037,304,14339,249
530330237001015,304,14340,249
530330237001016,304,14341,249
530330237001036,304,14342,249
530330236032003,1383,14343,224
530330237001018,304,14344,249
530330237001021,304,14345,249
530330236032006,1383,14346,224
530330323181024,983,14347,353
530330323184004,492,14348,353
530330323184001,492,14349,353
530330323184002,492,14350,353
530330325002108,134,14351,31
530330326012030,212,14352,357
530330325002111,134,14353,31
530330325002049,134,14354,31
530330325002112,134,14355,31
530330325002053,134,14356,31
530330325002116,134,14357,31
530330326012029,212,14358,357
530330325002037,134,14359,31
530330325002048,134,14360,31
530330328001004,213,14361,43
530330009002008,1384,14362,394
530330008002014,1385,14363,21
530330009001006,815,14364,394
530330008002018,1385,14365,21
530330008002015,1385,14366,21
530330008002016,1385,14367,21
530330009002009,1384,14368,394
530330009002005,1384,14369,394
530330008002017,1385,14370,21
530330009001001,815,14371,394
530330009002000,1384,14372,394
530330323213025,1018,14373,93
530330219041020,272,14374,184
530330219041021,272,14375,184
530330226051006,528,14376,63
530330226051037,528,14377,63
530330323213026,1018,14378,93
530330323213027,1018,14379,93
530330219041024,272,14380,184
530330219041025,272,14381,184
530330219041032,272,14382,184
530330219041037,272,14383,184
530330219041036,272,14384,184
530330219041030,272,14385,184
530330219041023,272,14386,184
530330226051011,528,14387,63
530330219041022,272,14388,184
530330226051013,528,14389,63
530330323213030,1018,14390,93
530330219041019,272,14391,184
530330323271047,1327,14392,86
530330323271041,1327,14393,86
530330324014014,801,14394,71
530330325001063,230,14395,31
530330324014017,801,14396,71
530330328003240,200,14397,43
530330328003430,200,14398,43
530330328003115,200,14399,43
530330328003353,200,14400,43
530330328003116,200,14401,43
530330328003175,200,14402,43
530330328003429,200,14403,43
530330328003074,200,14404,43
530330328003053,200,14405,43
530330328003062,200,14406,43
530330328003155,200,14407,43
530330100013007,1120,14408,58
530330097021014,256,14409,169
530330293033008,894,14410,361
530330100024017,694,14411,57
530330304014002,1213,14412,186
530330304014003,1213,14413,186
530330304013011,1156,14414,186
530330276003016,1074,14415,358
530330276003012,1074,14416,358
530330276003013,1074,14417,358
530330109002082,21,14418,137
530330109001005,20,14419,137
530330109001006,20,14420,137
530330109001013,20,14421,137
530330109002096,21,14422,137
530330109001004,20,14423,137
530330109001007,20,14424,137
530330109002095,21,14425,137
530330109001003,20,14426,137
530330109002085,21,14427,137
530330109002056,21,14428,137
530330109002065,21,14429,137
530330109002064,21,14430,137
530330218023003,532,14431,183
530330104024017,46,14432,60
530330093003215,23,14433,192
530330104024018,46,14434,60
530330104024002,46,14435,60
530330104024007,46,14436,60
530330104024013,46,14437,60
530330104024025,46,14438,60
530330104024026,46,14439,60
530330104024012,46,14440,60
530330104024011,46,14441,60
530330104024008,46,14442,60
530330104011009,941,14443,172
530330002001001,1276,14444,28
530330015001022,609,14445,388
530330059002001,1299,14446,341
530330059002000,1299,14447,341
530330320021048,509,14448,34
530330320021011,509,14449,34
530330025002006,68,14450,368
530330025002005,68,14451,368
530330025002011,68,14452,368
530330025002012,68,14453,368
530330210002015,317,14454,75
530330041001014,992,14455,327
530330201001004,352,14456,104
530330201001000,352,14457,104
530330111022006,964,14458,221
530330215004013,281,14459,50
530330033003018,608,14460,346
530330032001010,1386,14461,347
530330033004003,1387,14462,346
530330033004004,1387,14463,346
530330033003004,608,14464,346
530330033003003,608,14465,346
530330033003001,608,14466,346
530330033002002,187,14467,346
530330033003005,608,14468,346
530330033004005,1387,14469,346
530330033004006,1387,14470,346
530330032002000,611,14471,347
530330032002002,611,14472,347
530330033004007,1387,14473,346
530330033004008,1387,14474,346
530330033003012,608,14475,346
530330033003014,608,14476,346
530330033003013,608,14477,346
530330033004009,1387,14478,346
530330033004010,1387,14479,346
530330032002005,611,14480,347
530330032002006,611,14481,347
530330033004011,1387,14482,346
530330033004012,1387,14483,346
530330033003020,608,14484,346
530330033003019,608,14485,346
530330047003002,555,14486,311
530330047003003,555,14487,311
530330047004000,605,14488,311
530330047004001,605,14489,311
530330032002007,611,14490,347
530330047003010,555,14491,311
530330047004004,605,14492,311
530330047004005,605,14493,311
530330032003005,604,14494,347
530330047004007,605,14495,311
530330047003018,555,14496,311
530330047003019,555,14497,311
530330047004008,605,14498,311
530330047004009,605,14499,311
530330047003020,555,14500,311
530330047002005,606,14501,311
530330047002025,606,14502,311
530330047002026,606,14503,311
530330047002038,606,14504,311
530330047002039,606,14505,311
530330047002047,606,14506,311
530330047004014,605,14507,311
530330047004015,605,14508,311
530330047004012,605,14509,311
530330047004016,605,14510,311
530330047004010,605,14511,311
530330047004011,605,14512,311
530330047004025,605,14513,311
530330047004026,605,14514,311
530330047004027,605,14515,311
530330047004031,605,14516,311
530330047004032,605,14517,311
530330047004035,605,14518,311
530330047004030,605,14519,311
530330047004033,605,14520,311
530330047004023,605,14521,311
530330047004019,605,14522,311
530330047004022,605,14523,311
530330047004028,605,14524,311
530330047004020,605,14525,311
530330047004021,605,14526,311
530330033002003,187,14527,346
530330033002008,187,14528,346
530330033003015,608,14529,346
530330033002009,187,14530,346
530330033002014,187,14531,346
530330047001002,1388,14532,311
530330047001001,1388,14533,311
530330047001000,1388,14534,311
530330034003005,603,14535,345
530330034003004,603,14536,345
530330034003003,603,14537,345
530330034003002,603,14538,345
530330034003001,603,14539,345
530330047001005,1388,14540,311
530330047001004,1388,14541,311
530330047001003,1388,14542,311
530330047003006,555,14543,311
530330047003009,555,14544,311
530330047001008,1388,14545,311
530330047001007,1388,14546,311
530330047001006,1388,14547,311
530330034003006,603,14548,345
530330034003007,603,14549,345
530330034003008,603,14550,345
530330034003009,603,14551,345
530330047001010,1388,14552,311
530330047001009,1388,14553,311
530330047003014,555,14554,311
530330047003017,555,14555,311
530330047001014,1388,14556,311
530330047001013,1388,14557,311
530330034003015,603,14558,345
530330034003014,603,14559,345
530330034003013,603,14560,345
530330034003012,603,14561,345
530330034003011,603,14562,345
530330034003016,603,14563,345
530330047001016,1388,14564,311
530330047001015,1388,14565,311
530330047003021,555,14566,311
530330047002004,606,14567,311
530330047002002,606,14568,311
530330047002001,606,14569,311
530330047002009,606,14570,311
530330047002007,606,14571,311
530330047002011,606,14572,311
530330047002013,606,14573,311
530330047002014,606,14574,311
530330047002015,606,14575,311
530330047002016,606,14576,311
530330047002018,606,14577,311
530330047002019,606,14578,311
530330047002020,606,14579,311
530330047002022,606,14580,311
530330047002029,606,14581,311
530330047002031,606,14582,311
530330047002032,606,14583,311
530330047002035,606,14584,311
530330047002045,606,14585,311
530330047002042,606,14586,311
530330047002060,606,14587,311
530330047002059,606,14588,311
530330047002054,606,14589,311
530330047002053,606,14590,311
530330047002051,606,14591,311
530330047002062,606,14592,311
530330047002067,606,14593,311
530330047002074,606,14594,311
530330047004018,605,14595,311
530330047002048,606,14596,311
530330034001012,784,14597,345
530330034001011,784,14598,345
530330034001010,784,14599,345
530330034001009,784,14600,345
530330034001007,784,14601,345
530330034001006,784,14602,345
530330034001005,784,14603,345
530330034001004,784,14604,345
530330034001003,784,14605,345
530330321031037,113,14606,69
530330321033001,144,14607,69
530330058014029,1092,14608,287
530330058014020,1092,14609,287
530330058013015,552,14610,287
530330058013016,552,14611,287
530330058011001,955,14612,287
530330058011002,955,14613,287
530330058011010,955,14614,287
530330058021003,389,14615,342
530330058021013,389,14616,342
530330058021012,389,14617,342
530330058021002,389,14618,342
530330058011009,955,14619,287
530330058011003,955,14620,287
530330058011000,955,14621,287
530330058011004,955,14622,287
530330058011008,955,14623,287
530330058021001,389,14624,342
530330058021008,389,14625,342
530330058014046,1092,14626,287
530330058022005,663,14627,342
530330058014045,1092,14628,287
530330058014043,1092,14629,287
530330058014053,1092,14630,287
530330058014052,1092,14631,287
530330058014062,1092,14632,287
530330059004014,433,14633,341
530330059004018,433,14634,341
530330059002004,1299,14635,341
530330059001009,418,14636,341
530330059001008,418,14637,341
530330059001023,418,14638,341
530330059002003,1299,14639,341
530330059002006,1299,14640,341
530330059002007,1299,14641,341
530330059002002,1299,14642,341
530330059001022,418,14643,341
530330059001007,418,14644,341
530330059001004,418,14645,341
530330058014014,1092,14646,287
530330059001005,418,14647,341
530330059001006,418,14648,341
530330058014034,1092,14649,287
530330058014025,1092,14650,287
530330058014033,1092,14651,287
530330058014009,1092,14652,287
530330058014010,1092,14653,287
530330058014011,1092,14654,287
530330058014008,1092,14655,287
530330058014041,1092,14656,287
530330058014032,1092,14657,287
530330058014021,1092,14658,287
530330058014030,1092,14659,287
530330058014022,1092,14660,287
530330058014007,1092,14661,287
530330058014006,1092,14662,287
530330058014056,1092,14663,287
530330058014057,1092,14664,287
530330058013017,552,14665,287
530330058014019,1092,14666,287
530330058014017,1092,14667,287
530330058014042,1092,14668,287
530330058014050,1092,14669,287
530330058011005,955,14670,287
530330058011006,955,14671,287
530330058014047,1092,14672,287
530330058023001,426,14673,342
530330058021009,389,14674,342
530330058021014,389,14675,342
530330058023003,426,14676,342
530330058023002,426,14677,342
530330059004012,433,14678,341
530330059004022,433,14679,341
530330059004016,433,14680,341
530330058022007,663,14681,342
530330058022013,663,14682,342
530330058021020,389,14683,342
530330058021021,389,14684,342
530330058023004,426,14685,342
530330058023011,426,14686,342
530330058022004,663,14687,342
530330069004007,106,14688,264
530330069004006,106,14689,264
530330069004004,106,14690,264
530330058022022,663,14691,342
530330058022011,663,14692,342
530330058023021,426,14693,342
530330056005000,309,14694,302
530330058023027,426,14695,342
530330056005024,309,14696,302
530330056005025,309,14697,302
530330058023032,426,14698,342
530330058023033,426,14699,342
530330058023031,426,14700,342
530330058023029,426,14701,342
530330056005026,309,14702,302
530330056005035,309,14703,302
530330058022015,663,14704,342
530330058014001,1092,14705,287
530330017022005,896,14706,53
530330016003006,511,14707,387
530330016003015,511,14708,387
530330088003010,65,14709,197
530330088003007,65,14710,197
530330088002008,628,14711,197
530330316042005,661,14712,142
530330273003023,54,14713,13
530330273003022,54,14714,13
530330316041027,1306,14715,142
530330316041022,1306,14716,142
530330316043005,1174,14717,142
530330316043002,1174,14718,142
530330316043009,1174,14719,142
530330316043006,1174,14720,142
530330316041023,1306,14721,142
530330316041025,1306,14722,142
530330316041024,1306,14723,142
530330316043008,1174,14724,142
530330316043010,1174,14725,142
530330258051002,1204,14726,177
530330313022045,319,14727,356
530330313022047,319,14728,356
530330201001010,352,14729,104
530330322032006,589,14730,10
530330076002006,755,14731,258
530330076002005,755,14732,258
530330074014000,285,14733,149
530330236013011,522,14734,246
530330236013010,522,14735,246
530330236013027,522,14736,246
530330264003009,253,14737,45
530330264003007,253,14738,45
530330317042004,267,14739,36
530330324022013,405,14740,72
530330324022014,405,14741,72
530330294052007,857,14742,281
530330294052005,857,14743,281
530330294052006,857,14744,281
530330294051008,867,14745,281
530330294051007,867,14746,281
530330294051006,867,14747,281
530330294054011,1269,14748,281
530330294054012,1269,14749,281
530330294054008,1269,14750,281
530330294054010,1269,14751,281
530330294054003,1269,14752,281
530330294054000,1269,14753,281
530330251012004,514,14754,375
530330251013005,91,14755,375
530330251013012,91,14756,375
530330251013013,91,14757,375
530330251012002,514,14758,375
530330236013008,522,14759,246
530330264005017,252,14760,45
530330264005018,252,14761,45
530330264004008,640,14762,45
530330264004009,640,14763,45
530330264004013,640,14764,45
530330229022016,933,14765,64
530330229022014,933,14766,64
530330229022010,933,14767,64
530330229022012,933,14768,64
530330303123011,163,14769,187
530330303123012,163,14770,187
530330303123016,163,14771,187
530330294054001,1269,14772,281
530330294054004,1269,14773,281
530330223002010,534,14774,204
530330202002002,233,14775,103
530330202002015,233,14776,103
530330021003002,599,14777,371
530330296021017,479,14778,255
530330317061021,1250,14779,144
530330323221026,761,14780,92
530330062001028,316,14781,284
530330062001019,316,14782,284
530330062001020,316,14783,284
530330228013005,719,14784,158
530330218031000,655,14785,40
530330203003015,713,14786,102
530330106003018,834,14787,139
530330106003019,834,14788,139
530330106004018,1295,14789,139
530330106003013,834,14790,139
530330106004009,1295,14791,139
530330106005020,260,14792,139
530330106005019,260,14793,139
530330106005018,260,14794,139
530330256021016,137,14795,109
530330277024014,535,14796,340
530330277024018,535,14797,340
530330277024010,535,14798,340
530330277024007,535,14799,340
530330277024021,535,14800,340
530330277024017,535,14801,340
530330293062000,581,14802,297
530330304042011,1008,14803,164
530330312045001,1064,14804,355
530330015002000,610,14805,388
530330015001004,609,14806,388
530330015001005,609,14807,388
530330015001006,609,14808,388
530330015002002,610,14809,388
530330015001007,609,14810,388
530330015001003,609,14811,388
530330015002003,610,14812,388
530330313012022,39,14813,128
530330315021178,45,14814,181
530330304015009,138,14815,186
530330303042022,1004,14816,228
530330304041003,1271,14817,164
530330304013032,1156,14818,186
530330304015022,138,14819,186
530330304015021,138,14820,186
530330304015014,138,14821,186
530330304013037,1156,14822,186
530330304015007,138,14823,186
530330311005003,1319,14824,129
530330310001001,938,14825,130
530330310001007,938,14826,130
530330311005005,1319,14827,129
530330312022003,43,14828,354
530330310001002,938,14829,130
530330316033085,769,14830,68
530330312024004,495,14831,354
530330312021004,842,14832,354
530330312021031,842,14833,354
530330312024005,495,14834,354
530330312024028,495,14835,354
530330316033083,769,14836,68
530330315013082,171,14837,73
530330315021129,45,14838,181
530330315021128,45,14839,181
530330315013064,171,14840,73
530330315021109,45,14841,181
530330315021111,45,14842,181
530330015002016,610,14843,388
530330277024028,535,14844,340
530330277024020,535,14845,340
530330277024006,535,14846,340
530330290042008,1289,14847,380
530330290033005,888,14848,381
530330300033009,973,14849,233
530330300033007,973,14850,233
530330298011008,1058,14851,253
530330298011009,1058,14852,253
530330290042009,1289,14853,380
530330300033006,973,14854,233
530330290033007,888,14855,381
530330300035012,1099,14856,233
530330290033012,888,14857,381
530330300033008,973,14858,233
530330300033011,973,14859,233
530330295022002,1389,14860,277
530330295022016,1389,14861,277
530330295021024,680,14862,277
530330295022000,1389,14863,277
530330296012000,362,14864,256
530330295022008,1389,14865,277
530330296013002,809,14866,256
530330295022011,1389,14867,277
530330295022007,1389,14868,277
530330295021028,680,14869,277
530330295022013,1389,14870,277
530330320082000,1171,14871,98
530330320081023,1128,14872,98
530330320083012,1172,14873,98
530330320111015,1368,14874,143
530330320081024,1128,14875,98
530330315011028,1073,14876,73
530330315011021,1073,14877,73
530330315011024,1073,14878,73
530330315021025,45,14879,181
530339901000051,203,14880,30
530330284024019,254,14881,321
530330284024041,254,14882,321
530330284024033,254,14883,321
530330284024024,254,14884,321
530330284022011,908,14885,321
530330284024056,254,14886,321
530330284024017,254,14887,321
530330258032010,1112,14888,66
530330293041005,482,14889,360
530330293043008,788,14890,360
530330258032017,1112,14891,66
530330258032013,1112,14892,66
530330258032014,1112,14893,66
530330258033004,787,14894,66
530330293043007,788,14895,360
530330258032008,1112,14896,66
530330319041048,958,14897,126
530330320034028,186,14898,35
530330327025123,180,14899,42
530330327025185,180,14900,42
530330327025078,180,14901,42
530330327025068,180,14902,42
530330327025049,180,14903,42
530330327025120,180,14904,42
530330109001029,20,14905,137
530330109001048,20,14906,137
530330247023004,943,14907,273
530330247022012,1323,14908,273
530330250012017,1312,14909,70
530330250012000,1312,14910,70
530330247022009,1323,14911,273
530330250012016,1312,14912,70
530330250052000,383,14913,108
530330250012015,1312,14914,70
530330321031000,113,14915,69
530330321031001,113,14916,69
530330321034000,1182,14917,69
530330321033006,144,14918,69
530330321041014,516,14919,8
530330321041013,516,14920,8
530330321031049,113,14921,69
530330321033004,144,14922,69
530330321033009,144,14923,69
530330321033010,144,14924,69
530330321033005,144,14925,69
530330321033020,144,14926,69
530330321033011,144,14927,69
530330321033017,144,14928,69
530330321033016,144,14929,69
530330321031018,113,14930,69
530330321031022,113,14931,69
530330321033014,144,14932,69
530330321031021,113,14933,69
530330321034002,1182,14934,69
530330321031023,113,14935,69
530330322083079,214,14936,99
530330321031034,113,14937,69
